"","ID","Question","Response","value"
"1787","4821","Q13post","Bigger than",0
"1788","4822","Q13post","Smaller than",0
"1789","4824","Q13post","Same as",1
"1790","4825","Q13post","Smaller than",0
"1791","4826","Q13post","Same as",1
"1792","4828","Q13post","Same as",1
"1793","4829","Q13post","Same as",1
"1794","4830","Q13post","Same as",1
"1795","4831","Q13post","Smaller than",0
"1796","4832","Q13post","Bigger than",0
"1797","4833","Q13post","Bigger than",0
"1798","4836","Q13post","Same as",1
"1799","4838","Q13post","Same as",1
"1800","4839","Q13post","Smaller than",0
"1801","4841","Q13post","Smaller than",0
"1802","4845","Q13post","Smaller than",0
"1803","4846","Q13post","Same as",1
"1804","4848","Q13post","Same as",1
"1805","4850","Q13post","Smaller than",0
"1806","4855","Q13post","Same as",1
"1807","4860","Q13post","Same as",1
"1808","4861","Q13post","Same as",1
"1809","4862","Q13post","Same as",1
"1810","4863","Q13post","Same as",1
"1811","4868","Q13post","Smaller than",0
"1812","4869","Q13post","Same as",1
"1813","4870","Q13post","Same as",1
"1814","4871","Q13post","Same as",1
"1815","4874","Q13post","Bigger than",0
"1816","4878","Q13post","Same as",1
"1817","4879","Q13post","Same as",1
"1818","4880","Q13post","Same as",1
"1819","4884","Q13post","Same as",1
"1820","4885","Q13post","Same as",1
"1821","4886","Q13post","Same as",1
"1822","4887","Q13post","Bigger than",0
"1823","4888","Q13post","Same as",1
"1824","4896","Q13post","Same as",1
"1825","4897","Q13post","Same as",1
"1826","4898","Q13post","Same as",1
"1827","4899","Q13post","Same as",1
"1828","4900","Q13post","Same as",1
"1829","4901","Q13post","Same as",1
"1830","4902","Q13post","Same as",1
"1831","4903","Q13post","Same as",1
"1832","4904","Q13post","Same as",1
"1833","4906","Q13post","Same as",1
"1834","4907","Q13post","Bigger than",0
"1835","4908","Q13post","Same as",1
"1836","4909","Q13post","Same as",1
"1837","4910","Q13post","Same as",1
"1838","4911","Q13post","Same as",1
"1839","4912","Q13post","Same as",1
"1840","4913","Q13post","Same as",1
"1841","4914","Q13post","Same as",1
"1842","4917","Q13post","Same as",1
"1843","4919","Q13post","Same as",1
"1844","4920","Q13post","Bigger than",0
"1845","4921","Q13post","Same as",1
"1846","4922","Q13post","Smaller than",0
"1847","4926","Q13post","Same as",1
"1848","4927","Q13post","Same as",1
"1849","5762","Q13post","Same as",1
"1850","8291","Q13post","Bigger than",0
"1851","?","Q13post","Bigger than",0
"1852","4272A","Q13post","Same as",1
"1853","4279F","Q13post","Bigger than",0
"1854","4281F","Q13post","Smaller than",0
"1855","4293F","Q13post","Bigger than",0
"1856","4294F","Q13post","Same as",1
"1857","4310R","Q13post","Bigger than",0
"1858","4368F","Q13post","it has half the volume of the original block",1
"1859","4381R","Q13post","Same as",1
"1860","4408F","Q13post","Smaller than",0
"1861","4419C","Q13post","Bigger than",0
"1862","4538F","Q13post","Bigger than",0
"1863","45710","Q13post","Smaller than",0
"1864","4593","Q13post","Smaller than",0
"1865","4739B","Q13post","Smaller than",0
"1866","4755B","Q13post","Smaller than",0
"1867","4756B","Q13post","Same as",1
"1868","4760F","Q13post","Smaller than",0
"1869","4765F","Q13post","Same as",1
"1870","4022","Q15post","Because what determines if an object will sink or float is the weight of the object",0
"1871","4219","Q15post","Because what determines if an object will sink or float is the volume (how big it is)",0
"1872","4224","Q15post","Because what determines if an object will sink or float is the density of the object compared to the density of water.",1
"1873","4229","Q15post","Because what determines if an object will sink or float is the density of the object compared to the density of water.",1
"1874","4230","Q15post","Because what determines if an object will sink or float is the density of the object compared to the density of water.",1
"1875","4232","Q15post","Because what determines if an object will sink or float is the density of the object compared to the density of water.",1
"1876","4235","Q15post","Because what determines if an object will sink or float is the volume (how big it is)",0
"1877","4236","Q15post","Because what determines if an object will sink or float is the volume (how big it is)",0
"1878","4240","Q15post","Because what determines if an object will sink or float is the volume (how big it is)",0
"1879","4241","Q15post","Because what determines if an object will sink or float is the density of the object compared to the density of water.",1
"1880","4242","Q15post","Because what determines if an object will sink or float is the weight of the object",0
"1881","4243","Q15post","Because what determines if an object will sink or float is the density of the object compared to the density of water.",1
"1882","4244","Q15post","Because what determines if an object will sink or float is the weight of the object",0
"1883","4245","Q15post","Because what determines if an object will sink or float is the density of the object compared to the density of water.",1
"1884","4246","Q15post","Because what determines if an object will sink or float is the density of the object compared to the density of water.",1
"1885","4247","Q15post","Because what determines if an object will sink or float is the density of the object compared to the density of water.",1
"1886","4248","Q15post","Because what determines if an object will sink or float is the density of the object compared to the density of water.",1
"1887","4250","Q15post","Because what determines if an object will sink or float is the density of the object compared to the density of water.",1
"1888","4251","Q15post","Because what determines if an object will sink or float is the weight of the object",0
"1889","4257","Q15post","Because what determines if an object will sink or float is the density of the object compared to the density of water.",1
"1890","4258","Q15post","Because what determines if an object will sink or float is the density of the object compared to the density of water.",1
"1891","4259","Q15post","Because what determines if an object will sink or float is the density of the object compared to the density of water.",1
"1892","4260","Q15post","Because what determines if an object will sink or float is the density of the object compared to the density of water.",1
"1893","4261","Q15post","Because what determines if an object will sink or float is the density of the object compared to the density of water.",1
"1894","4264","Q15post","Because what determines if an object will sink or float is the density of the object compared to the density of water.",1
"1895","4267","Q15post","Because what determines if an object will sink or float is the density of the object compared to the density of water.",1
"1896","4268","Q15post","Because what determines if an object will sink or float is the density of the object compared to the density of water.",1
"1897","4271","Q15post","Because what determines if an object will sink or float is the density of the object compared to the density of water.",1
"1898","4272","Q15post","Because what determines if an object will sink or float is the density of the object compared to the density of water.",1
"1899","4273","Q15post","Because what determines if an object will sink or float is the density of the object compared to the density of water.",1
"1900","4274","Q15post","Because what determines if an object will sink or float is the density of the object compared to the density of water.",1
"1901","4275","Q15post","Because what determines if an object will sink or float is the density of the object compared to the density of water.",1
"1902","4276","Q15post","Because what determines if an object will sink or float is the density of the object compared to the density of water.",1
"1903","4277","Q15post","Because what determines if an object will sink or float is the density of the object compared to the density of water.",1
"1904","4278","Q15post","Because what determines if an object will sink or float is the density of the object compared to the density of water.",1
"1905","4279","Q15post","Because what determines if an object will sink or float is the density of the object compared to the density of water.",1
"1906","4281","Q15post","Because what determines if an object will sink or float is the density of the object compared to the density of water.",1
"1907","4282","Q15post","Because what determines if an object will sink or float is the volume (how big it is)",0
"1908","4283","Q15post","Because what determines if an object will sink or float is the weight of the object",0
"1909","4284","Q15post","Because what determines if an object will sink or float is the density of the object compared to the density of water.",1
"1910","4287","Q15post","Because what determines if an object will sink or float is the density of the object compared to the density of water.",1
"1911","4288","Q15post","Because what determines if an object will sink or float is the density of the object compared to the density of water.",1
"1912","4289","Q15post","Because what determines if an object will sink or float is the volume (how big it is)",0
"1913","4290","Q15post","Because what determines if an object will sink or float is the density of the object compared to the density of water.",1
"1914","4291","Q15post","Because what determines if an object will sink or float is the density of the object compared to the density of water.",1
"1915","4293","Q15post","Because what determines if an object will sink or float is the density of the object compared to the density of water.",1
