,ID,Question,Response
6399,4765,Q19,"It has half the volume, and half the density of the original block"
6402,4775,Q19,"It has half the volume, and half the density of the original block"
6403,4769,Q19,"It has half the volume, and half the density of the original block"
6405,4740,Q19,"It has half the volume, and half the density of the original block"
6406,4824,Q19,"It has half the volume, and half the density of the original block"
6408,4820,Q19,"It has half the volume, and half the density of the original block"
6415,4821,Q19,"It has half the volume, and half the density of the original block"
6416,4818,Q19,"It has half the volume, and half the density of the original block"
6419,4782,Q19,"It has half the volume, and half the density of the original block"
6422,4787,Q19,"It has half the volume, and half the density of the original block"
6425,4788,Q19,"It has half the volume, and half the density of the original block"
6428,4756,Q19,"It has half the volume, and half the density of the original block"
6430,4805,Q19,"It has half the volume, and half the density of the original block"
6431,4799,Q19,"It has half the volume, and half the density of the original block"
6433,4791,Q19,"It has half the volume, and half the density of the original block"
6436,4793,Q19,"It has half the volume, and half the density of the original block"
6441,4810,Q19,"It has half the volume, and half the density of the original block"
6445,4801,Q19,"It has half the volume, and half the density of the original block"
6447,4832,Q19,"It has half the volume, and half the density of the original block"
6448,4838,Q19,"It has half the volume, and half the density of the original block"
6451,4831,Q19,"It has half the volume, and half the density of the original block"
6457,4837,Q19,"It has half the volume, and half the density of the original block"
6460,4847,Q19,"It has half the volume, and half the density of the original block"
6461,4855,Q19,"It has half the volume, and half the density of the original block"
6462,4850,Q19,"It has half the volume, and half the density of the original block"
6465,4845,Q19,"It has half the volume, and half the density of the original block"
6466,4848,Q19,"It has half the volume, and half the density of the original block"
6467,4839,Q19,"It has half the volume, and half the density of the original block"
6468,4857,Q19,"It has half the volume, and half the density of the original block"
6469,4856,Q19,"It has half the volume, and half the density of the original block"
6473,4859,Q19,"It has half the volume, and half the density of the original block"
6475,4873,Q19,"It has half the volume, and half the density of the original block"
6477,4874,Q19,"It has half the volume, and half the density of the original block"
6480,4860,Q19,"It has half the volume, and half the density of the original block"
6484,4870,Q19,"It has half the volume, and half the density of the original block"
6489,4899,Q19,"It has half the volume, and half the density of the original block"
6495,4913,Q19,"It has half the volume, and half the density of the original block"
6514,4903,Q19,"It has half the volume, and half the density of the original block"
6515,4902,Q19,"It has half the volume, and half the density of the original block"
6520,4907,Q19,"It has half the volume, and half the density of the original block"
6525,4923,Q19,"It has half the volume, and half the density of the original block"
5985,4217,Q19,"It has half the volume, but same density of the original block"
5986,4216,Q19,"It has half the volume, but same density of the original block"
5987,4232,Q19,"It has half the volume, but same density of the original block"
5989,4235,Q19,"It has half the volume, but same density of the original block"
6003,4267,Q19,"It has half the volume, but same density of the original block"
6004,4255,Q19,"It has half the volume, but same density of the original block"
6005,4261,Q19,"It has half the volume, but same density of the original block"
6006,4246,Q19,"It has half the volume, but same density of the original block"
6008,4241,Q19,"It has half the volume, but same density of the original block"
6009,4247,Q19,"It has half the volume, but same density of the original block"
6014,4252,Q19,"It has half the volume, but same density of the original block"
6015,4257,Q19,"It has half the volume, but same density of the original block"
6019,4265,Q19,"It has half the volume, but same density of the original block"
6021,4276,Q19,"It has half the volume, but same density of the original block"
6022,4272,Q19,"It has half the volume, but same density of the original block"
6025,4280,Q19,"It has half the volume, but same density of the original block"
6028,4275,Q19,"It has half the volume, but same density of the original block"
6029,4273,Q19,"It has half the volume, but same density of the original block"
